session_id,target
269,0.0007836555962934634
270,0.0002524048886180642
271,8.877297067846418e-06
272,0.00010102765351406039
273,1.4129793614155413e-05
274,0.0021717364125281168
275,0.008382591033206073
276,3.2064334558676597e-06
277,0.0020455079472455552
278,0.014355948711890516
279,9.38625143058364e-06
280,0.003122854657988684
281,7.980795299410812e-05
282,0.008518651477398918
283,0.002673388515725982
284,0.0001258540927623878
285,1.4728076968029107e-05
286,5.091898116908367e-07
287,0.00266910541906662
288,4.859353925771611e-06
289,0.0008387322575731788
290,1.8061617179499925e-05
291,0.0018712706855484327
292,0.0012514060256552059
293,0.006144593056194846
294,0.0004052723729186485
295,2.7196129701411797e-05
296,2.7077205137783596e-05
297,0.00011247016789159776
298,7.991004227627426e-05
299,1.1548989329759013e-06
300,4.347839507479196e-05
301,1.4552707086846638e-05
302,0.0002562068971110421
303,5.852273614629923e-05
304,0.012469622469562788
305,0.05882059516146776
306,1.3723321342520368e-05
307,0.0025904314938924146
308,0.0001614024947140516
309,0.0020422371882574827
310,2.463645174264696e-05
311,0.005708270326916214
312,0.015216947298421667
313,0.00040715843731999214
314,2.2558956198269876e-05
315,0.0006262735709396568
316,5.1079401701332533e-05
317,0.002760253768295722
318,3.742821397560181e-05
319,8.206883882206977e-05
320,0.0003063853792639656
321,0.010262645987092159
322,3.90192275260649e-05
323,3.096736459663169e-05
324,0.003983231238086176
325,0.008508913194004711
326,0.003140249642752735
327,0.0003903531874196891
328,0.003995144749323192
329,2.6608824819779754e-05
330,3.793060887341686e-06
331,0.009911749548639761
332,0.0005594511842464683
333,0.25081286847278167
334,2.8671664209291233e-05
335,3.8432780283764393e-05
336,0.00021693036867634382
337,0.012493733474544166
338,0.016709275171600133
339,0.0009496252715208016
340,0.005524726919368796
341,9.49196627106951e-06
342,0.004057520557027215
343,0.004366349419323934
344,0.012956394938141533
345,0.0015794776999798652
346,8.030920071730307e-05
347,0.5305964367153964
348,9.15249816377443e-06
349,1.0386173790171353e-05
350,0.007439036116030773
351,0.0013956285285614705
352,0.06737588172101505
353,0.042729374012269936
354,0.002312204711021516
355,0.010374659905637398
356,0.0004589441793390409
357,0.0005395325290624824
358,5.80926351627102e-05
359,0.09703427564723778
360,0.00011862557926686447
361,0.002410923092800288
362,0.000882394344873969
363,0.00019639090446731323
364,0.0011340146983138052
365,3.2706497415849283e-06
366,2.2705671387303965e-08
367,2.3671507156249274e-06
368,0.006128373729423915
369,0.007242394672027475
370,3.931624836615223e-05
371,0.0027637396131258265
372,1.0463411150570918e-05
373,6.500228564954598e-06
374,1.4822299187775221e-06
375,4.2375825860554565e-05
376,0.0052286092722562015
377,0.0008989476392686439
378,2.8724772215673084e-05
379,3.4999598073296787e-06
380,7.217208800694217e-05
381,0.001160163330000011
382,0.006407596802879362
383,4.266097905234491e-05
384,7.838281064730264e-05
385,0.005178241259701326
386,0.00017542970200712819
387,0.0011939223552455123
388,0.002830167099630453
389,8.287786733552422e-06
390,1.1688353079884703e-05
391,0.00011997495774315285
392,0.0022424278316237898
393,0.00011808378665463434
394,1.1903920709624592e-05
395,4.1830022291545215e-05
396,0.0005302913294954988
397,9.088430468293285e-05
398,0.0015633880390834584
399,6.95792546774961e-08
400,0.0002930823833626492
401,8.237416375346268e-07
402,0.00018923855239343613
403,0.00010528578185415492
404,0.04007733804218138
405,0.0009066553819080611
406,0.01116339884892268
407,6.906139092955897e-05
408,1.4238704228840486e-05
409,0.004947078045953297
410,0.0005151916725761343
411,1.3430090043389359e-05
412,6.121745264727426e-05
413,0.0016994517065844746
414,7.081060140620407e-05
415,1.0767549132888167e-06
416,0.00013691406067434798
417,0.008712116975709337
418,3.876305410134025e-06
419,1.8958936363327025e-05
420,0.003265036900197496
421,0.0015131180834081603
422,0.0027637396131258265
423,6.411871030278558e-05
424,0.00011406735132971591
425,5.2911941865867276e-08
426,0.47292129589198334
427,0.00011873262393134225
428,1.6466660377901094e-08
429,0.0035269794695596966
430,2.6608824819779754e-05
431,5.5301611345626305e-06
432,0.011717464951011511
433,6.121201992789107e-05
434,0.0012066585022496206
435,5.770155144795698e-05
436,0.00032380205976389147
437,0.00017656003346450607
438,0.00027980649231864615
439,0.0001300762724595878
440,3.2882448205003446e-07
441,4.87420815638485e-05
442,0.0001304403171374323
443,9.756615622787404e-06
444,5.204597002059554e-05
445,0.0008841278703475909
446,0.0024473374887335176
447,0.00010022362785498344
448,0.009328879516442328
449,0.00018925197471323065
450,0.0009632808782393944
451,0.001366935078870142
452,0.011553677200292281
453,0.0014903202350926713
454,1.0271273182732543e-05
455,6.269737314631484e-05
456,8.590462492619915e-05
457,8.703861707627447e-05
458,0.00046000079886732094
459,0.00015326737784481661
460,0.06267256416647164
461,7.217208800694217e-05
462,1.0838933645873796e-06
463,1.0901806465659131e-06
464,0.0001333414314881686
465,0.005235321627793049
466,8.212708580162647e-05
467,0.00298812498708099
468,5.588598647144114e-05
469,0.00031569526347042875
470,0.00023216533392882342
471,0.017541835398761873
472,3.0312602918225983e-06
473,0.0017415181481086376
474,1.3639292726914032e-06
475,0.01766138262254764
476,6.042574388470787e-06
477,0.0001675046095911911
478,0.0018153194082854145
479,0.5313928066155157
480,0.00038635539922812816
481,0.021033153587787314
482,0.00048398877787731223
483,0.005092833443984015
484,0.002647299337345528
485,0.018178872963583073
486,0.000256572577863106
487,0.00015231352941354981
488,2.3242545162164806e-05
489,0.0018708175597231319
490,0.00020580666070597322
491,0.008628957157760174
492,0.003168245230674447
493,0.0009349807373102654
494,0.00015774336276479757
495,0.0002735470954671876
496,0.036522028099751226
497,0.0013025425398725695
498,0.0014930640468634728
499,1.3472264100862698e-09
500,0.006974172982678819
501,0.004059789090322633
502,0.0453977861717527
503,0.03269503849615218
504,0.003205325760627548
505,0.00040230615105471106
506,8.48086241988867e-06
507,0.0030755591189782078
508,0.0008197329247305331
509,0.00018144522645755347
510,0.00014671835098756296
511,3.228105290195755e-07
512,0.0006430863866210673
513,8.914802538709277e-05
514,0.010424659185117435
515,0.00029014910313835204
516,0.007554843698062486
517,0.00021832018767428032
518,1.1676357531191364e-05
519,0.0008832373433970004
520,4.195486065314142e-05
521,0.07304296140735342
522,0.09358974709361594
523,3.249757254629999e-06
524,0.0021465500512810732
525,0.0015809713914710067
526,7.122633716668441e-05
527,0.0020208041020898762
528,0.005207412823492825
529,0.0001598930957344833
530,2.721100138311556e-06
531,4.633070039112756e-05
532,0.00011170052824048246
533,2.320759835682526e-06
534,0.03637569238403561
535,1.1433178894818048e-07
536,0.0018025642027735915
537,0.0010236705309905447
538,0.007357112263658717
539,0.0019904095286086775
540,2.201666052924874e-06
541,0.0018764730928773872
542,0.0001910824598925747
543,0.0021332660227537177
544,0.014593185649990362
545,0.0008911832917370343
546,5.4609223813036563e-05
547,0.0029405038434766498
548,2.8716373503464305e-06
549,0.003527659035840341
550,0.001635448813249187
551,0.012769143386845276
552,0.0012186490920896025
553,3.3842785783265405e-06
554,3.9098004048816564e-05
555,5.869238483450244e-06
556,0.017215436698308127
557,0.0002444128069390085
558,0.0014820683418160935
559,0.00026271982043335853
560,0.0005267324196514605
561,0.00026084557023747427
562,0.005061991953034686
563,0.00043447765670970523
564,0.0016313783377795682
565,0.003307353450711584
566,0.0008221337569880268
567,1.4138687695115301e-05
568,0.0001415089040912786
569,0.002824416456961047
570,5.0651976932852736e-05
571,0.00011491761944006039
572,0.09008783468440128
573,6.614347983917605e-06
574,9.745203189808905e-06
575,2.880343780437298e-06
576,0.0017214776239432503
577,0.0003122136966496402
578,3.6074583888406285e-06
579,0.0002562109344655452
580,9.407315089379123e-05
581,0.01607725444267755
582,9.925448571761117e-05
583,5.957089472384694e-05
584,0.04905344883845559
585,0.00015276540023970796
586,0.0005110970002056946
587,0.002680605841327969
588,0.006731273914621888
589,0.056860131357803836
590,3.476710070479108e-06
591,0.00014402485054862795
592,2.299439466402037e-06
593,2.760807458533723e-08
594,5.4573424814612786e-06
595,0.0009600418777134369
596,0.0037506841247181657
597,0.0018276078795780634
598,6.326558174324595e-05
599,0.0002454058659024866
600,0.0036766204998538855
601,0.0021814478294268557
602,0.009401306255060346
603,6.640700579379951e-05
604,0.00021779950318060086
605,0.007858267068252172
606,0.0038849553739268836
607,0.002961678133422233
608,0.0010467777175784895
609,0.004011949671563267
610,3.76292202134086e-07
611,9.688002922487646e-05
612,0.02491085553528696
613,3.852820440781033e-06
614,6.478067267737111e-05
615,0.0007440810439656124
616,0.0003059297515305376
617,0.00010602961527031371
618,1.2418360363427714e-05
619,3.2564160049790426e-05
620,0.04046530238892833
621,0.00011279802618588435
622,0.09165050773517631
623,0.001542642211343746
624,5.80926351627102e-05
625,0.03685585276239896
626,0.005213746223374983
627,6.75595918151339e-06
628,2.253849554942416e-08
629,0.0012406283326464461
630,3.852820440781033e-06
631,0.00034419118504929266
632,0.0019672514810153002
633,0.016229241985044652
634,0.0014655314822012448
635,3.427970602084688e-06
636,0.0001519371165939555
637,1.0865052430079721e-05
638,0.0026800828872087334
639,8.788307347240275e-05
640,1.3956791046869078e-06
641,0.00152066778193876
642,0.00014155567814328555
643,0.03633037164951871
644,0.0001310620787166382
645,0.09195972303788442
646,0.0013027076504852349
647,5.026947295422982e-05
648,0.00019642239458200625
649,0.0012309821821724833
650,2.1149993880477928e-05
651,0.005874964010892298
652,0.11004945530745959
653,0.0017581539473989455
654,0.00024905793908056755
655,0.012223303667606098
656,0.015085177104881005
657,2.5860118213168265e-05
658,1.600614736748321e-05
659,0.000707348043229337
660,0.0009563665633357457
661,0.0004412266420379884
662,6.204358821366074e-05
663,0.00011144585629901794
664,0.00026530663293448465
665,0.00011236297773740469
666,0.002853557859607224
667,0.002735429150120203
668,0.044436988389489736
669,1.2245645142492443e-05
670,6.117456405698758e-06
671,0.00986468470519868
672,0.04148315315197687
673,0.05560686376388673
674,0.0077905666430436145
675,0.012237560226241409
676,0.0041549736116322684
677,0.0003677852859729002
678,0.01580329686194172
679,0.00010676180449661686
680,0.014601326631428057
681,0.00013658260677551292
682,6.117456405698758e-06
683,0.00011380444328243902
684,0.04583564433638729
685,3.3024578007142794e-05
686,0.00046302709681177715
687,0.0015350339077557728
688,0.03933394683030542
689,0.0199903219313362
690,0.0007000908164450603
691,0.0010548452111681672
692,0.00013588759487156784
693,0.0032355102869708286
694,0.0009967590147692909
695,4.765699229243913e-05
696,0.0002450792891038202
697,0.002168092971827123
698,0.0014036557159091485
699,6.678621363027796e-05
700,0.00024053963599878856
701,0.0005902066946667093
702,0.0002948242584967732
703,0.0002793400634732193
704,0.03654243338860069
705,8.891403759546694e-05
706,4.9888753856466794e-05
707,2.5611242609433973e-05
708,0.0001510693273808251
709,0.14946353422497696
710,0.0007200601788319788
711,0.0003427138418692742
712,0.0012273275429489994
713,3.576240937522899e-05
714,0.022837524528248825
715,5.297642902881777e-06
716,0.0003614785234560908
717,0.0022511878808475394
718,0.00041470586279157014
719,7.691676205609324e-05
720,5.394490408420923e-06
721,0.00041304478100755686
722,9.559228314532183e-05
723,0.010210839386948221
724,0.0034227374575554878
725,4.854839567655346e-06
726,0.00015283260219253975
727,0.007104848284167864
728,0.013539014206035557
729,0.0047072076012265734
730,0.005312762536753128
731,6.300534772514975e-05
732,9.813717403408498e-05
733,4.3056565157593605e-07
734,0.0005966608624578472
735,0.03252737685241091
736,6.739548196827538e-08
737,7.728645472136267e-06
738,0.0008323964381137297
739,0.00027669193498924106
740,0.0002086157714431287
741,7.160781894306617e-05
742,0.0038254633436169685
743,0.009558928370936418
744,0.00023057162850722386
745,0.003850203952388753
746,0.002484977499135745
747,0.00020355525249457412
748,1.788010352704405e-05
749,0.01138569456801683
750,0.00014124128833590201
751,3.974797145065479e-06
752,1.3560977299659159e-05
753,1.5445406767174375e-05
754,7.77978034338889e-05
755,1.557179438860342e-05
756,0.0006728115505538783
757,0.009572461988920658
758,0.0005705865574758794
759,1.7268708471201757e-05
760,5.003995946755597e-05
761,0.0037528732537946206
762,0.00014757878604898674
763,0.0032585228772081115
764,0.006796084917427909
765,0.06298289398727876
766,2.4394071052039017e-06
767,0.003686716132047109
768,4.718987222600246e-05
769,0.00013468523431591604
770,0.0320200651986885
771,0.005640877453493014
772,0.001355608859543737
773,9.559228314532183e-05
774,0.0015587573567170628
775,5.9405376496439505e-05
776,0.02929648130837656
777,0.09449382598144752
778,0.0002976819013570246
779,1.0798696700864896e-05
780,8.489821880861276e-05
781,0.01898553812366407
782,0.04477445555714129
783,0.011392384592809184
784,0.00011158751559596288
785,2.531230130997557e-05
786,0.007869122431541687
787,2.3251213037939528e-05
788,1.2064902312985287e-05
789,0.001961675413849821
790,0.0005618229502643814
791,0.0030340643557297256
792,7.712799977886878e-05
793,0.0015460668247316263
794,0.0040870050454917106
795,0.00036993594531263107
796,1.5662951857554106e-06
797,0.001457534346374106
798,6.279062671050295e-06
799,7.604570652694441e-07
800,0.005328507716375515
801,0.00014399807097329208
802,0.0039033278450778604
803,1.082609567723884e-05
804,0.0003482067012735543
805,0.0002416433728020316
806,1.6560875566981428e-09
807,9.036299108451536e-06
808,1.4292452841624725e-06
809,0.4727449824038864
810,0.0016793622582082575
811,3.8281453429783605e-06
812,0.001954267389589503
813,0.00030712520001467165
814,0.016016099551831583
815,0.017932266958710398
816,0.00034050645311611816
817,0.00636837103121708
818,0.00017572351793546014
819,0.0006666323121657713
820,0.044025092446815225
821,0.002705905377158749
822,0.011642714909324085
823,0.11866945929984259
824,0.00010464539592560191
825,0.002828281503943907
826,2.3198945774100414e-05
827,0.004579433976006007
828,0.006335936161697263
829,0.003952803903914678
830,7.409729943552734e-05
831,0.02385848879047073
832,0.0020399753157989173
833,5.489145350570489e-05
834,1.5747977946990566e-05
835,0.0031243673530123987
836,5.4144408328546345e-05
837,0.0001052193968278226
838,1.736265624368668e-05
839,0.0020074793425218116
840,9.731198799330666e-06
841,0.0005200765323345203
842,0.0010016427448565094
843,0.011244626349371529
844,0.00799552231390968
845,0.00010395646842270523
846,1.4552707086846638e-05
847,9.627024261350325e-05
848,8.363378269941608e-06
849,5.247041496795642e-05
850,0.0002581661736447368
851,3.3777218595814657e-06
852,3.803685101059517e-05
853,0.005517981537651579
854,1.2950994409904461e-05
855,6.870821017696723e-06
856,8.884813323700204e-06
857,3.3024578007142794e-05
858,0.0013442424027758093
859,0.008027786293617584
860,0.0005575388274683463
861,0.006361331590199261
862,0.00011995399585036025
863,0.00042606681848525126
864,0.0001884146891391082
865,0.00014628425617314785
866,0.0005943123988159945
867,0.00019677762076498578
868,0.0002644388210682924
869,2.906613362345704e-06
870,1.3054797828005976e-05
871,1.5117201052757043e-05
872,0.0024878766170486266
873,4.355018743360124e-07
874,0.00020203580749957669
875,0.0020164906981693606
876,0.005788461158243648
877,0.03298633829084612
878,9.563041053604204e-05
879,1.0352417642911845e-05
880,0.0013583333865515481
881,8.976671664366082e-05
882,0.005513643095714841
883,0.07472687468461138
884,0.011247648436562023
885,0.0006960540962445628
886,6.3964863862825e-05
887,3.174504740220282e-05
888,2.6184206460073767e-06
889,0.0005240847717893772
890,2.906613362345704e-06
891,1.6825761667698567e-05
892,0.001550627249029915
893,3.3024578007142794e-05
894,0.006207397752185401
895,0.0010270475560216548
896,0.0478337371209798
897,2.4196484237395143e-05
898,0.034673542882634294
899,0.00012665199858044368
900,0.001295838642821023
901,0.0006697888615902134
902,0.0002043205857698978
903,0.0001533621400247967
904,0.0026439762999279264
905,0.0016794703143468359
906,0.00010162009593392178
907,0.03586147174253183
908,0.0016596410524556673
909,5.2665527432480894e-05
910,0.00017074259680334414
911,3.3047327350211705e-06
912,6.1477215280742e-05
913,1.2269845763076048e-05
914,0.0005651587015425265
915,0.002209578011782976
916,0.0004992826521874067
917,7.954497498166558e-05
918,2.820599295203935e-05
919,5.80926351627102e-05
920,0.026619758624699605
921,0.030153585701462364
922,8.60415285463853e-06
923,0.0009953958001757428
924,5.727874670268763e-06
925,0.005539854503709257
926,2.9612084102157324e-06
927,0.0003739075497648798
928,0.0016817316713258537
929,0.004797402820767909
930,0.2215348391839177
931,0.004122383985082963
932,0.0020835832903209426
933,0.00042045187182925827
934,0.00039972171878220153
935,3.0194371874928564e-06
936,0.0003471357359011544
937,5.650632752464609e-05
938,0.003560204348276095
939,0.0011845231807796107
940,0.0008482919547411904
941,6.030124643672068e-07
942,0.00014889294605362156
943,0.003556804773655376
944,0.00038692159617508877
945,0.02697958503559328
946,0.00017119099693084668
947,5.032961375495652e-06
948,2.5870443264719645e-09
949,1.0551430989289155e-05
950,8.995021782854671e-05
951,0.0015840891772930848
952,5.9146637821875894e-05
953,0.00020362957751630698
954,0.033692405053785644
955,0.0002509099333470903
956,3.852820440781033e-06
957,2.9612084102157324e-06
958,0.0006319341595267884
959,0.2095994434966963
960,3.1052013869910176e-06
961,8.086141064301118e-06
962,0.0033280748163961437
963,3.512681965225746e-06
964,0.01791999922552707
965,0.00018290872345410564
966,0.0033159221449627274
967,2.321252871486856e-06
968,0.0003485011377542139
969,1.2310508628819993e-07
970,0.00031114205765722186
971,0.0014457886936627194
972,4.842303877015895e-05
973,0.0012877676923663036
974,0.00017825807311908307
975,0.0003830865807183002
976,0.00016003689423068265
977,0.0009213284072765733
978,0.00034980285711649775
979,0.014263354659540643
980,2.561130460084866e-07
981,3.891913128135552e-06
982,0.0002113076755926817
983,0.001898117218251106
984,4.558124106708253e-05
985,0.018041245116190832
986,0.0022169078767918203
987,0.003685123483892613
988,0.00037100563256789774
989,0.001864083715127718
990,2.288782214990493e-06
991,0.002232098291923435
992,0.00019194268609433346
993,3.285735365282105e-05
994,2.8535004430718016e-06
995,1.4458555767211985e-05
996,8.611775330277353e-07
997,0.04438634200582324
998,0.005989316354407052
999,0.004393933866039265
1000,0.018960316094784324
1001,4.387309105444944e-05
1002,0.06876319355143982
1003,5.254905453473611e-06
1004,2.7711034468368558e-05
1005,0.000138921916050629
1006,0.0018325056460957302
1007,4.461990903745707e-06
1008,0.07184755810689557
1009,0.013100128424960068
1010,2.8369621926613567e-05
1011,0.0016576547082557819
1012,8.800590769824595e-05
1013,0.00036474508602008724
1014,0.0002528330830469859
1015,0.00014491652320263235
1016,0.0015296854879535925
1017,0.001463485834255365
1018,1.0678956251350298e-05
1019,1.6719862408380495e-05
1020,0.00042211302779616343
1021,4.4089484388552046e-05
1022,0.0015472643300847605
1023,2.611092139234718e-06
1024,3.3274988916823954e-06
1025,0.019020473504962446
1026,0.0022280041917426296
1027,1.576189920086656e-05
1028,0.0001362590493175658
1029,3.6156788595396385e-05
1030,0.1431861439749772
1031,2.5359267486284694e-05
1032,0.004516976422204978
1033,2.2837752404966864e-07
1034,0.002617589509590935
1035,3.847368473389445e-07
1036,0.009316911900421764
1037,0.0003211498407805805
1038,0.003943671536820626
1039,1.2234045887833013e-05
1040,0.005938379147451235
1041,0.0032905166008822756
1042,0.00212727712467086
1043,0.00019378800853563349
1044,1.4882259276237935e-05
1045,0.0008600248878312437
1046,6.705382608216072e-05
1047,4.581852339920636e-08
1048,0.0016186980998481946
1049,3.699218975746317e-05
1050,0.03610631772649251
1051,0.004467732300481292
1052,0.0002665789715734756
1053,1.0823465029268617e-05
1054,0.01926411811002597
1055,0.0033688685317955517
1056,6.147814410391415e-06
1057,0.00017249165105067587
1058,3.4547236158248745e-05
1059,0.0005428348590334896
1060,0.0009535422543923253
1061,0.006521131139554529
1062,0.00015054558698767906
1063,0.0023526086408345364
1064,0.00034923694585547413
1065,2.328558730979472e-06
1066,4.859810639577053e-05
1067,2.565954904695416e-05
1068,0.002390497051529761
1069,1.205686293500733e-05
1070,3.198044171231825e-06
1071,0.0010592766780986964
1072,7.298882583034082e-05
1073,0.0003033243393876762
1074,0.0010767892280036512
1075,0.0010916543012470545
1076,0.011191001463728173
1077,0.0010479416758416712
1078,6.626323273532774e-05
1079,4.7600667746254495e-06
1080,0.06545104305046294
1081,7.144563174301797e-05
1082,0.019840994041281708
1083,3.6109196454547974e-06
1084,5.5301611345626305e-06
1085,0.0021976927884824753
1086,0.028071939860234794
1087,0.019821488128002204
1088,1.1864990110606841e-05
1089,1.9636189823023266e-05
1090,5.555305833947469e-07
1091,3.722624036374101e-05
1092,0.0035747603077090784
1093,0.03416112250906952
1094,0.010675468926739935
1095,0.00012677375212065525
1096,0.0003416386489649689
1097,0.0003497108786193957
1098,0.00012708152170350095
1099,0.0007189537394908988
1100,5.367781621848616e-05
1101,0.0005883602503125553
1102,0.0006783192294375698
1103,1.2177144139772714e-05
1104,0.0030568674778670146
1105,0.0039043476701241843
1106,1.2028591530520998e-05
1107,0.027774024356461063
1108,6.834792173108737e-05
1109,4.8372630237791124e-05
1110,0.00016857412946664045
1111,0.00013422273597573354
1112,0.001057890325180787
1113,0.0001032055198213118
1114,0.0010204724941420232
1115,1.8061617179499925e-05
1116,0.000455848714305434
1117,6.846565108593789e-05
1118,0.00011098697310307477
1119,0.00012107700089846158
1120,1.7407003065710105e-05
1121,1.402526596268875e-05
1122,0.00120126760628388
1123,0.0003095545178020053
1124,0.0013709539540440214
1125,7.60357079763073e-05
1126,0.0026024374226035125
1127,4.7483907878232566e-05
1128,0.002561835324946502
1129,0.0007728208376170156
1130,8.760012489237274e-07
1131,0.0003828543505083513
1132,0.014159671859437676
1133,0.004484068681846964
